Name    lms_peak    lms_sigma   lms_chi2/ndf  alpha_peak (g1) alpha_sigma (g2)alpha_chi2/ndf (g3)
LMS1    3911.006    98.983      1.229         4535.674        136.293         1.579           
LMS2    9398.952    134.739     0.853         4002.570        107.679         0.538           
LMS3    2296.154    75.029      1.114         4996.014        141.345         1.422           
W1      10384.503   185.184     1.208         12043.123       4422.270        22594.793       
W2      4119.673    88.721      0.631         4777.669        1754.374        8963.660        
W3      6782.624    121.824     1.129         7865.949        2888.399        14757.757       
W4      8969.421    152.497     1.228         10402.022       3819.653        19515.830       
W5      7184.793    136.021     0.730         8332.353        3059.664        15632.805       
W6      2165.699    76.859      1.283         2511.606        922.269         4712.168        
W7      10002.183   181.395     0.779         11599.738       4259.458        21762.932       
W8      3487.983    88.498      0.940         4045.086        1485.367        7589.217        
W9      1929.220    63.048      0.695         2237.356        821.564         4197.632        
W10     2746.437    75.334      1.158         3185.100        1169.578        5975.749        
W11     5645.193    105.457     0.576         6546.847        2404.021        12282.915       
W12     4044.662    90.566      0.233         4690.678        1722.431        8800.450        
W13     5459.073    115.619     1.991         6331.000        2324.762        11877.952       
W14     4677.080    93.223      1.075         5424.106        1991.748        10176.477       
W15     6631.451    139.171     1.003         7690.630        2824.022        14428.832       
W16     4487.927    96.111      0.423         5204.742        1911.196        9764.914        
W17     7830.350    126.131     0.674         9081.019        3334.576        17037.418       
W18     517.908     49.968      12.939        600.628         220.553         1126.873        
W19     5692.889    114.732     0.634         6602.160        2424.333        12386.691       
W20     4548.438    96.561      0.524         5274.917        1936.965        9896.574        
W21     3683.472    93.694      0.877         4271.799        1568.617        8014.567        
W22     6739.787    146.753     1.134         7816.270        2870.157        14664.551       
W23     4916.814    107.877     1.007         5702.131        2093.839        10698.095       
W24     4960.755    112.983     0.766         5753.090        2112.552        10793.702       
W25     4855.025    92.995      0.784         5630.473        2067.526        10563.653       
W26     6278.188    125.692     0.643         7280.945        2673.584        13660.197       
W27     4047.460    95.181      1.018         4693.923        1723.622        8806.538        
W28     3645.147    81.225      1.163         4227.353        1552.296        7931.179        
W29     4486.069    101.178     0.368         5202.587        1910.405        9760.872        
W30     6105.935    103.583     0.948         7081.179        2600.229        13285.405       
W31     6145.728    115.517     1.198         7127.328        2617.176        13371.988       
W32     7173.821    122.305     1.136         8319.628        3054.992        15608.932       
W33     4828.918    93.474      1.384         5600.196        2056.408        10506.849       
W34     8002.028    132.588     1.084         9280.117        3407.686        17410.959       
W35     6913.047    133.407     1.091         8017.204        2943.940        15041.536       
W36     3743.472    94.338      0.853         4341.382        1594.168        8145.116        
W37     4362.603    97.452      1.090         5059.401        1857.827        9492.231        
W38     4389.961    93.240      0.698         5091.128        1869.477        9551.758        
W39     6487.803    116.116     0.456         7524.040        2762.849        14116.281       
W40     6530.771    110.634     0.536         7573.870        2781.147        14209.771       
W41     4895.630    106.495     0.496         5677.563        2084.818        10652.002       
W42     3046.062    75.167      1.895         3532.581        1297.174        6627.678        
W43     7464.792    128.169     1.116         8657.073        3178.902        16242.030       
W44     7226.354    134.968     1.032         8380.552        3077.363        15723.234       
W45     5259.632    99.982      0.638         6099.704        2239.829        11444.004       
W46     6620.298    118.338     1.233         7677.696        2819.272        14404.565       
W47     6330.696    113.130     0.903         7341.839        2695.945        13774.444       
W48     1773.655    59.939      0.963         2056.944        755.316         3859.151        
W49     4280.411    105.838     1.144         4964.081        1822.825        9313.396        
W50     7018.055    118.727     0.794         8138.983        2988.658        15270.014       
W51     5311.594    108.216     1.145         6159.966        2261.957        11557.064       
W52     5875.917    112.168     0.767         6814.423        2502.276        12784.929       
W53     2050.003    64.407      1.119         2377.431        873.000         4460.435        
W54     5253.522    100.937     1.427         6092.618        2237.227        11430.710       
W55     2494.973    66.109      1.311         2893.471        1062.491        5428.607        
W56     5894.282    117.907     0.989         6835.720        2510.096        12824.887       
W57     4972.822    104.846     0.470         5767.084        2117.690        10819.957       
W58     6744.475    122.650     1.211         7821.707        2872.153        14674.752       
W59     4352.746    93.202      1.173         5047.969        1853.629        9470.785        
W60     7969.545    125.023     0.865         9242.447        3393.853        17340.283       
W61     4461.657    97.522      0.759         5174.276        1900.009        9707.756        
W62     4887.654    93.833      0.809         5668.313        2081.421        10634.647       
W63     6169.721    110.555     0.636         7155.153        2627.393        13424.191       
W64     4934.707    95.726      1.495         5722.882        2101.459        10737.026       
W65     7516.988    137.454     0.687         8717.607        3201.130        16355.602       
W66     7929.182    153.458     0.517         9195.636        3376.664        17252.459       
W67     7677.234    134.918     0.844         8903.446        3269.372        16704.266       
W68     6703.155    126.357     0.682         7773.788        2854.557        14584.848       
W69     4642.806    108.612     1.303         5384.357        1977.152        10101.901       
W70     3898.605    90.781      0.433         4521.293        1660.232        8482.656        
W71     5489.681    99.223      1.122         6366.497        2337.796        11944.549       
W72     4498.857    105.228     0.495         5217.418        1915.851        9788.697        
W73     5490.702    117.492     0.902         6367.680        2338.231        11946.770       
W74     6459.169    119.722     0.691         7490.832        2750.655        14053.979       
W75     8117.958    143.955     1.051         9414.564        3457.055        17663.203       
W76     6526.580    126.500     2.083         7569.009        2779.362        14200.651       
W77     4420.564    96.152      0.578         5126.619        1882.510        9618.344        
W78     6091.918    107.786     0.919         7064.924        2594.260        13254.907       
W79     5731.385    108.435     1.089         6646.805        2440.726        12470.452       
W80     6336.168    112.897     0.693         7348.185        2698.275        13786.351       
W81     4172.874    99.679      0.707         4839.368        1777.030        9079.415        
W82     4134.647    91.614      1.079         4795.036        1760.751        8996.242        
