     LMS1        286.144        16.9406        1.17632        283.224        10.0936         1.1825
     LMS2        256.272        19.3613        1.16326        760.213        17.0663        1.68224
     LMS3        289.257        17.3666        1.85888        174.591        7.61377        2.36763
       W1        626.425        17.9342        1.49229        632.884        211.171        1037.84
       W2        338.237        11.9589        1.30914        341.725        114.021         560.38
       W3        394.759        12.4831        1.40131         398.83        133.075        654.024
       W4        520.852        14.7581       0.945964        526.223        175.582        862.931
       W5        420.306        12.4613        1.33997        424.641        141.688         696.35
       W6        124.732        6.36003       0.178588        126.018        42.0477        206.651
       W7        579.096        17.6269        1.71089        585.068        195.216        959.428
       W8         210.34        8.72837       0.200115        212.509        70.9068        348.485
       W9        116.683        5.37036        1.42527        117.887        39.3346        193.317
      W10        168.128        7.36445        1.65134        169.862         56.677         278.55
      W11        340.722        10.2926        1.59629        344.236        114.859        564.498
      W12        236.059         7.7454       0.315819        238.493        79.5768        391.095
      W13        326.398        10.9479        3.78696        329.764        110.031        540.766
      W14        278.246        9.25343        1.52467        281.115        93.7981        460.989
      W15        416.001        14.5268        2.77608        420.291        140.236        689.218
      W16         309.39         9.6061        2.96358        312.581        104.297        512.588
      W17        466.622        12.1645       0.608731        471.434        157.301        773.085
      W18        32.7179        3.04381        1.24469        33.0553        11.0294        54.2061
      W19        331.508          11.96        1.14865        334.927        111.753        549.232
      W20        264.707         8.8104       0.557237        267.437        89.2342        438.559
      W21        218.703        9.36882        1.67446        220.959        73.7261        362.341
      W22        408.163        14.3679       0.648682        412.372        137.594        676.231
      W23        294.044         10.588       0.827606        297.076        99.1238        487.163
      W24        292.978        10.2307       0.539109        295.999        98.7645        485.397
      W25         324.26        13.3286       0.810452        327.604         109.31        537.224
      W26        383.118        12.5839        1.28176        387.068        129.151        634.737
      W27        234.794        8.68128        1.10246        237.216        79.1505            389
      W28        219.616        9.53771        1.10016         221.88        74.0336        363.852
      W29        263.902        9.42024        2.09934        266.623        88.9628        437.225
      W30        368.472        10.6909        1.71561        372.272        124.214        610.473
      W31        386.447         11.917        2.44202        390.433        130.273        640.254
      W32        432.324        11.4469         1.6271        436.782        145.739        716.261
      W33         284.15        10.1398       0.931135         287.08        95.7885        470.771
      W34        472.357        13.9835        2.45798        477.228        159.234        782.586
      W35        408.651        12.7302       0.447655        412.865        137.759        677.041
      W36        230.985        9.01122        1.38673        233.367        77.8661        382.688
      W37        259.164        9.19133        4.81788        261.837        87.3657        429.375
      W38         251.25        8.54431        1.35996        253.841        84.6978        416.263
      W39        369.535        12.2431        2.36062        373.346        124.572        612.234
      W40        383.642        12.0204        2.91215        387.598        129.328        635.606
      W41        274.075        9.30797       0.236819        276.901        92.3921        454.079
      W42        183.833         6.8123       0.245212        185.729        61.9712        304.569
      W43        432.077        12.1799        1.35977        436.533        145.656        715.852
      W44         414.75        12.6563        2.48844        419.027        139.815        687.145
      W45        304.949        9.77276        1.61411        308.094          102.8         505.23
      W46        383.283        11.2044       0.884678        387.236        129.207        635.012
      W47         360.58        10.2746        2.59064        364.298        121.553        597.397
      W48        109.678         5.4314       0.314661        110.809        36.9731        181.711
      W49        270.451        10.5607       0.413345         273.24        91.1703        448.074
      W50        463.128         12.964         2.2264        467.904        156.123        767.296
      W51        320.071        10.9701        1.43172        323.372        107.898        530.283
      W52        342.733        10.8522        1.74683        346.267        115.537        567.829
      W53        126.399        6.29587       0.989435        127.702        42.6098        209.414
      W54        314.135        10.3681        3.47892        317.375        105.897        520.449
      W55        147.986        5.73743       0.915286        149.512         49.887        245.179
      W56         359.43        11.8213        2.45253        363.137        121.166        595.492
      W57        305.646        9.94399        1.13849        308.798        103.035        506.384
      W58        412.968        11.7712        2.18412        417.226        139.214        684.192
      W59        257.828        8.54697        2.37348        260.487        86.9153        427.162
      W60        480.841        12.5413        1.62224          485.8        162.094        796.642
      W61        267.217        9.12435       0.950831        269.972        90.0802        442.716
      W62        304.271        9.11638        2.51619        307.409        102.571        504.107
      W63        376.458         11.471        2.04955         380.34        126.906        623.703
      W64        299.141        9.41857       0.674694        302.225        100.842        495.607
      W65        471.434        13.6197         1.2929        476.296        158.923        781.057
      W66         507.68        16.1382        1.34514        512.915        171.141        841.107
      W67        474.772        13.9309        2.16706        479.668        160.048        786.587
      W68        396.966        11.9943        1.26383        401.059        133.819         657.68
      W69        272.698        10.0976         1.2751         275.51        91.9279        451.797
      W70        240.957        8.21707         2.3802        243.442        81.2279         399.21
      W71        332.302        8.95108        1.09828        335.729        112.021        550.548
      W72        258.705        9.56442       0.842587        261.373        87.2109        428.614
      W73        324.716        10.7767        2.88097        328.064        109.463        537.979
      W74        381.766        10.5986        1.01763        385.703        128.695        632.498
      W75        481.904        14.8385        2.09106        486.874        162.453        798.404
      W76        468.109        12.7617       0.703369        472.937        157.802        775.549
      W77         263.47        9.29963        1.56864        266.186         88.817        436.508
      W78        356.703        10.7627        1.65127        360.382        120.247        590.975
      W79        337.172        9.82994        1.43716        340.649        113.663        558.616
      W80        394.253         11.348        1.68978        398.319        132.905        653.186
      W81        238.779        7.76281       0.508649        241.242        80.4938        395.602
      W82        242.016         8.0699       0.492038        244.512         81.585        400.965
      W83        247.661        8.79984        1.15614        250.215        83.4879        410.317
      W84         219.52        8.21994        1.28979        221.784        74.0015        363.694
      W85        188.019        7.68312       0.683478        189.958        63.3821        311.503
      W86        79.6155        4.36393        7.34379        80.4365        26.8388        131.904
      W87        262.523        9.95546        1.87571         265.23        88.4979         434.94
      W88        295.761        10.3844        2.17775        298.811        99.7025        490.007
      W89        373.883        12.0226       0.855046        377.738        126.038        619.437
      W90        201.856        7.44665        1.00901        203.937        68.0466        334.428
      W91        129.923        6.43243         1.7213        131.263        43.7976        215.252
      W92        313.333        10.5439       0.512291        316.564        105.626         519.12
      W93        196.708        6.77214        2.17654        198.736        66.3112        325.899
      W94        504.543        13.7487       0.938216        509.746        170.084         835.91
      W95        243.599        8.20711       0.448505        246.111        82.1187        403.588
      W96        260.202         8.4042       0.595245        262.885        87.7154        431.094
      W97        397.806        12.2554        1.96003        401.908        134.102        659.072
      W98        426.592        12.5309        1.24558        430.991        143.806        706.764
      W99        470.984        14.6361        1.12469        475.841        158.771        780.311
     W100        359.346        10.7791        1.22141        363.051        121.137        595.353
     W101        335.576        11.0372        0.84925        339.037        113.124        555.972
     W102        389.908        12.6642        1.39936        393.929         131.44        645.988
     W103        511.649        13.5568         2.8272        516.925         172.48        847.684
     W104        289.503        8.26371       0.457138        292.488        97.5929        479.639
     W105         326.11        11.5664        2.71335        329.473        109.934        540.289
     W106        234.568        8.65158        1.93226        236.987        79.0741        388.625
     W107          553.3        16.4253        1.49034        559.005         186.52        916.689
     W108         497.14        14.3358        1.11165        502.266        167.588        823.645
     W109        338.354        11.2302        2.58045        341.843        114.061        560.574
     W110        324.455         10.241        1.19597        327.801        109.376        537.547
     W111        276.365        9.69016        1.05842        279.214         93.164        457.872
     W112        367.708        11.2506        1.51981          371.5        123.956        609.208
     W113        201.549        8.02854        3.46649        203.627        67.9431        333.919
     W114        308.091        10.0861       0.358623        311.268        103.859        510.436
     W115        346.191        12.0658       0.664361        349.761        116.703        573.558
     W116        103.068        5.29221        1.73433        104.131        34.7447        170.759
     W117        187.507        7.28264       0.260496         189.44        63.2095        310.655
     W118        361.346        12.0151        2.12669        365.073        121.812        598.667
     W119        201.646        6.53078        3.53337        203.725        67.9759         334.08
     W120        208.717        7.73164        1.45656        210.869        70.3596        345.795
     W121        401.216        13.4239       0.981638        405.353        135.252        664.721
     W122        534.863        12.8053        1.17869        540.379        180.305        886.144
     W123        365.645        10.0508        1.32229        369.415        123.261        605.788
     W124        288.953        8.92095       0.584407        291.933        97.4075        478.728
     W125        357.729        10.8065        2.92962        361.418        120.592        592.675
     W126        263.456        8.95984        1.44266        266.172        88.8123        436.485
     W127        206.357        7.92238        1.18326        208.485        69.5639        341.885
     W128        250.846         9.1089        2.42712        253.433        84.5616        415.594
     W129        478.081        13.2629        1.63691        483.011        161.164        792.069
     W130        88.6141        5.03688       0.576969        89.5279        29.8723        146.813
     W131        323.962        10.5603       0.655222        327.302        109.209        536.729
     W132        270.798        8.74153       0.117397         273.59        91.2873        448.649
     W133        420.067        14.0134        2.20504        424.399        141.607        695.954
     W134        297.472        11.2316        3.24645        300.539        100.279        492.842
     W135        452.505        12.0951         2.3202        457.172        152.542        749.697
     W136        374.329         11.282       0.816421        378.189        126.188        620.176
     W137        348.227        9.71345         1.9539        351.818        117.389        576.931
     W138        460.726        15.9249        1.04251        465.477        155.313        763.316
     W139        218.728         9.1374        1.14293        220.983        73.7343        362.381
     W140        299.297        10.3525       0.918671        302.383        100.895        495.866
     W141        248.347        9.42936       0.992911        250.908         83.719        411.453
     W142        376.276        11.5326        2.17436        380.156        126.845        623.402
     W143         423.39        11.6935        2.77994        427.756        142.727        701.459
     W144        338.892        10.9066        3.00329        342.386        114.242        561.465
     W145        204.733        8.12455       0.705548        206.844        69.0166        339.195
     W146        264.311         9.0434       0.875012        267.037        89.1007        437.902
     W147        220.804        8.85977       0.940055        223.081        74.4341        365.821
     W148        490.008        12.3069        2.05399        495.061        165.184         811.83
     W149        246.281        8.36406        5.75487         248.82        83.0225         408.03
     W150         128.45        5.78599        1.20087        129.775        43.3012        212.812
     W151        193.466        7.54024         1.2464        195.461        65.2185        320.529
     W152        388.107        11.4306       0.538096         392.11        130.833        643.004
     W153        267.983        9.10045       0.522039        270.746        90.3384        443.985
     W154        281.668        8.98703        3.84355        284.572        94.9517        466.658
     W155        394.646        12.0848        1.06609        398.716        133.037        653.838
     W156        170.616        7.26894        1.36057        172.375        57.5155        282.671
     W157        304.414        9.93143        1.67556        307.553        102.619        504.343
     W158         347.41        10.7331        1.03096        350.992        117.114        575.578
     W159        259.019        7.54831       0.351269         261.69        87.3166        429.134
     W160        147.646        6.86946        1.17837        149.169        49.7723        244.616
     W161        378.654         10.959        1.36327        382.559        127.646        627.342
     W162        163.072         7.3281        3.65296        164.754        54.9725        270.173
     W163        222.725        8.27965         1.5991        225.022        75.0817        369.003
     W164        515.267        14.7332        1.18081         520.58        173.699        853.678
     W165        444.389        12.2995        1.04301        448.972        149.806         736.25
     W166        218.654        9.46911        1.63827        220.909        73.7095         362.26
     W167        116.107        6.03041        2.35176        117.304        39.1402        192.362
     W168        172.302        7.16791       0.623712        174.079         58.084        285.465
     W169        267.508        9.17027        2.21632        270.267        90.1783        443.199
     W170        242.642        8.27998        2.28861        245.144         81.796        402.002
     W171        454.806        12.7438        2.06961        459.496        153.318        753.509
     W172        204.711         8.7493       0.439167        206.822        69.0093        339.159
     W173        391.948        11.5622        1.61643         395.99        132.128        649.367
     W174        239.579        8.79609        1.26374         242.05        80.7635        396.927
     W175        417.887        12.1156        2.28516        422.197        140.872        692.342
     W176        316.741        10.1293        0.71574        320.007        106.775        524.766
     W177        399.049        10.9219        2.73678        403.164        134.521        661.131
     W178        347.992        11.4301        1.14133         351.58         117.31        576.542
     W179        286.613        9.20087        1.42597        289.568        96.6186        474.851
     W180         291.36        8.34624        2.15645        294.364         98.219        482.716
     W181        296.186        9.18762        1.73472        299.241         99.846        490.712
     W182        256.917        7.81328       0.365675        259.566         86.608        425.651
     W183        157.624        6.32953        1.08246         159.25         53.136        261.147
     W184        244.839        8.34722        3.44458        247.363        82.5364        405.641
     W185        405.482        11.0086        1.09736        409.664         136.69         671.79
     W186        381.644        11.4986        2.00985        385.579        128.654        632.295
     W187        146.925        6.87325        1.14493         148.44        49.5293        243.421
     W188        215.369        7.71858      0.0956393         217.59         72.602        356.816
     W189        315.959        10.3775         1.0244        319.217        106.511        523.471
     W190        337.643        11.8076        1.56965        341.125        113.821        559.396
     W191        340.046        11.4292        2.07139        343.553        114.631        563.378
     W192        302.038        8.94014       0.592677        305.152        101.819        500.407
     W193        188.832        7.22276        2.50935        190.779        63.6562        312.851
     W194        182.474        6.37771        2.97117        184.356        61.5129        302.317
     W195        324.538         10.121       0.815916        327.885        109.404        537.684
     W196        134.888        5.43918       0.852626        136.279        45.4714        223.478
     W197        359.456        11.5135        1.34799        363.162        121.174        595.535
     W198        174.203        7.24785        2.77433            176        58.7249        288.615
     W199        292.775        10.2614        2.65987        295.794        98.6959         485.06
     W200        234.975        8.71871       0.512636        237.398        79.2112        389.299
     W201        537.399         15.278        3.64962        542.941         181.16        890.346
     W202         188.38        6.87623        1.88268        190.322        63.5038        312.102
